,srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool
63445,4215,2013-05-30 02:44:26,24,216,,,216,76879,3,4.5,0,3.71,0.0618,4.4,19,66.19,0,25055,2,0,2,0,1,1,,,1,,,,,,,,,,1.0,0.0,4.0,0.0,0.0,,,,,,,,,,,0,,0
3756411,252333,2013-06-07 19:35:34,1,13,,,215,105471,4,4.5,0,0.69,0.0201,0.0,10,124.64,0,18499,7,25,2,2,2,0,,,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0
2181864,146496,2013-02-01 12:40:52,5,219,,,219,104525,4,4.0,1,2.71,,5.16,12,139.0,0,12976,1,77,2,0,1,1,,119.34,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1732634,116349,2013-04-29 14:18:37,18,129,,,60,16400,4,4.0,1,5.98,0.09300000000000001,5.13,36,162.43,0,28150,1,10,1,0,1,1,,,0,1.0,0.0,41.0,,,,,,,,,,1.0,0.0,23.0,1.0,0.0,11.0,0.0,0.0,,,,,0,,0
4089154,274292,2012-12-11 11:32:29,24,216,,,216,8118,3,4.0,0,3.3,0.0732,4.98,8,109.11,1,7543,2,0,1,0,1,0,,,1,,,,,,,,,,,,,,-1.0,,,,,,,,,,,0,,0
4862799,326351,2013-04-16 13:06:14,5,219,,,219,88083,3,4.0,1,1.95,0.152,4.54,13,109.0,0,16974,1,15,1,0,1,0,,272.29,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2307189,154926,2013-03-26 01:10:23,7,100,,,100,35491,3,3.5,1,1.39,0.2021,4.86,7,95.46,0,25976,2,2,2,0,1,1,,30.28,1,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
4244831,284888,2013-04-06 09:44:26,5,219,,,219,25534,2,3.5,1,0.69,,4.28,15,67.0,0,16760,2,6,3,0,1,1,-98.4534,336.79,1,,,,0.0,0.0,,,1.0,,,,,0.0,1.0,,,,,,,,0.0,0.0,,0,,0
2732837,183429,2013-03-06 21:16:24,24,216,,,216,88961,5,5.0,1,2.08,,5.92,19,302.97,0,27338,3,4,1,0,1,0,-5.2064,,1,,,,1.0,0.0,10.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
2741066,184012,2013-04-12 19:01:34,5,59,3.5,140.81,219,6286,3,5.0,1,1.1,,4.93,25,85.0,0,2662,1,1,2,0,1,1,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
3372591,226527,2013-05-16 05:00:00,5,219,,,219,107188,4,4.0,1,1.39,0.0223,5.13,16,220.0,0,8156,2,33,1,1,1,0,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
1534286,102959,2012-11-23 22:00:52,25,215,,,70,51857,3,4.0,1,4.13,0.0661,4.67,34,51.89,0,22592,1,1,1,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
4544791,304909,2013-05-30 13:36:38,15,55,,,145,86885,3,3.0,0,3.95,0.2851,4.23,18,91.39,0,11947,5,34,1,1,2,0,,,1,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
209355,14087,2013-03-26 19:08:00,31,219,,,219,119128,3,4.5,1,3.4,0.087,5.56,27,177.0,0,19982,3,2,1,0,1,1,,132.0,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
1519811,101924,2013-06-01 07:48:04,5,219,,,219,124234,5,4.5,1,4.01,0.0624,6.21,10,645.0,0,15307,1,13,1,0,1,1,,1391.64,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0,,0
494071,33024,2013-01-10 18:46:02,5,219,,,219,57257,3,4.0,1,1.79,0.0101,4.8,18,90.0,0,5156,1,18,4,0,2,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3580291,240484,2013-06-05 05:18:18,14,100,,,100,94976,2,3.0,1,2.3,0.02,0.0,26,52.2,0,6948,2,17,2,2,1,1,,318.3,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
2006243,134638,2013-06-26 15:24:22,5,219,,,219,117728,3,4.5,1,2.08,0.2556,0.0,2,58.0,1,14992,3,3,2,0,1,1,,997.79,1,,,,0.0,0.0,,,,,,,,1.0,0.0,25.0,,,,,,,,,,0,,0
872981,58302,2012-12-03 10:26:06,5,219,,,219,11976,5,5.0,1,4.41,0.5144,5.98,8,239.0,1,9412,3,25,2,0,1,1,,1753.97,0,,,,1.0,0.0,11.0,1.0,0.0,27.0,,,,1.0,0.0,4.0,,,,,,,1.0,0.0,4.0,0,,0
1420849,95270,2013-06-30 11:29:59,5,219,,,219,114891,0,3.5,0,3.22,0.2355,0.0,15,94.0,0,26743,1,10,3,2,1,0,,112.11,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2405931,161549,2013-04-08 12:21:11,5,219,,,219,38484,3,3.5,0,3.0,0.0406,4.99,22,179.0,0,23409,1,4,2,2,1,1,,166.35,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,16.0,0,,0
2387342,160301,2013-04-10 14:02:08,14,100,,,55,78116,3,2.5,0,4.52,0.0467,4.86,18,134.1,0,25801,10,78,2,0,1,0,,3549.88,1,,,,,,,,,,,,,-1.0,0.0,9.0,,,,-1.0,0.0,14.0,,,,0,,0
3764314,252888,2013-06-04 13:17:47,14,100,,,100,16060,4,4.5,1,3.0,,0.0,27,161.48,1,12079,1,13,2,2,1,0,,132.8,1,,,,1.0,0.0,24.0,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
3362682,225906,2013-02-28 10:49:07,32,220,,,220,22625,4,3.5,1,3.4,0.1464,5.23,7,188.97,0,23830,1,18,2,0,1,0,,2242.51,0,,,,-1.0,0.0,7.0,-1.0,0.0,8.0,-1.0,0.0,8.0,-1.0,0.0,8.0,,,,,,,,,,0,,0
70416,4703,2013-02-10 17:37:17,15,55,,,220,114900,4,5.0,1,0.0,,5.14,7,170.67,0,16225,1,26,2,0,1,1,-10.6385,,0,,,,,,,1.0,0.0,8.0,-1.0,1.0,15.0,,,,,,,,,,,,,0,,0
4889755,328221,2013-06-25 09:00:39,5,219,,,219,124552,3,0.0,1,0.0,,0.0,15,195.0,0,20684,3,318,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3691449,247852,2013-02-15 06:41:08,5,71,,,41,73904,3,5.0,0,6.15,0.7267,4.95,30,214.0,0,17549,4,105,3,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1561167,104782,2012-11-01 06:23:07,5,219,,,219,137042,4,4.5,1,4.77,0.3905,5.4,1,125.0,1,26037,2,29,2,0,1,1,,155.48,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,42.0,,,,,,,0.0,0.0,,0,,0
1063349,71011,2013-02-13 11:44:22,5,219,,,18,36305,2,4.0,0,3.14,0.0193,5.03,29,63.0,0,7267,1,28,2,0,1,0,,1478.71,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4883629,327788,2013-01-22 11:33:05,5,219,,,14,119592,4,3.0,1,3.69,0.126,4.64,30,106.0,1,9387,4,50,2,0,1,0,,8504.06,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4555520,305662,2013-06-19 19:17:57,5,219,,,219,66168,3,3.5,1,1.79,0.0694,0.0,24,104.0,0,24153,1,3,2,0,1,1,,113.3,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3392066,227820,2013-04-03 07:14:54,5,219,4.25,506.04,219,127866,4,4.5,0,4.98,0.4428,6.19,15,375.0,0,25426,4,36,2,0,1,1,-21.6744,1104.58,0,,,,,,,,,,,,,1.0,0.0,8.0,,,,,,,1.0,0.0,8.0,0,,0
4818382,323343,2013-05-23 15:58:06,24,216,3.54,298.46,219,57790,4,4.5,1,3.61,0.0101,5.52,1,335.82,1,4562,5,15,1,1,2,0,,,0,1.0,0.0,24.0,,,,1.0,0.0,25.0,1.0,0.0,24.0,1.0,0.0,24.0,,,,,,,1.0,0.0,24.0,0,,0
2713849,182155,2013-05-27 08:43:36,5,219,,,219,38175,3,4.5,1,0.69,,4.72,25,106.0,0,12787,2,30,2,0,1,0,-38.3933,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4629980,310601,2013-01-28 07:48:59,5,219,,,219,60257,3,4.0,1,1.79,,4.59,15,142.0,0,26939,1,14,1,1,1,0,,2408.95,0,,,,,,,,1.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
4484124,300855,2013-01-14 12:52:52,5,219,,,219,65924,2,3.0,1,2.4,,4.39,12,90.0,0,14074,1,3,1,0,1,1,,960.65,0,,,,-1.0,0.0,22.0,-1.0,0.0,15.0,,,,,,,,,,,,,-1.0,0.0,17.0,0,,0
2000801,134283,2013-04-05 07:51:53,5,2,,,50,51483,3,0.0,0,3.87,0.0562,3.93,12,206.0,0,25210,1,77,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2570272,172586,2013-05-15 13:57:51,5,219,,,219,139131,5,0.0,1,4.01,,6.11,7,595.0,0,13216,2,10,2,2,1,1,,205.36,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,0,,0
1368899,91700,2012-12-22 07:10:39,5,219,,,219,107322,3,4.5,0,5.79,0.0802,5.82,28,477.0,0,4562,3,7,2,0,1,1,,729.82,0,,,,0.0,0.0,,,1.0,,,1.0,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
3621620,243304,2013-05-20 16:01:16,5,59,,,219,135905,4,4.5,1,2.89,0.1921,5.21,6,170.0,0,4352,8,11,2,0,1,0,,,1,,,,,,,-1.0,0.0,6.0,,,,-1.0,0.0,6.0,,,,,,,-1.0,0.0,6.0,0,,0
3136396,210541,2013-06-27 23:34:09,5,219,,,219,104766,3,3.5,0,4.37,,0.0,25,130.0,1,18784,1,1,5,2,2,1,,159.79,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2080676,139644,2013-05-23 10:58:43,24,216,,,32,16032,3,4.0,1,4.5,0.1546,5.4,18,303.71,0,16363,1,25,1,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,11.0,0.0,0.0,,,,,0,,0
3198017,214794,2013-04-26 07:51:57,14,100,,,100,77364,3,4.5,1,1.1,0.0444,5.11,9,156.39,0,10398,1,5,1,0,1,0,,327.82,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
575209,38446,2013-02-28 21:23:12,14,100,,,100,33802,3,3.5,0,3.87,0.3073,5.0,18,86.36,0,19898,2,29,2,0,1,1,,112.03,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1263134,84552,2013-02-27 15:42:11,32,220,,,219,139893,2,3.0,1,1.61,0.0309,5.12,24,128.95,0,12588,6,115,2,0,1,0,,7505.7,1,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
4442672,298105,2013-06-12 14:20:16,5,219,,,219,10404,4,4.0,1,2.2,,0.0,20,119.0,0,19812,2,3,1,0,1,1,,844.0,1,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
1744793,117133,2013-01-04 06:04:45,5,219,,,219,32837,2,3.5,1,1.1,,4.29,20,90.0,0,11793,1,28,2,1,1,1,,186.38,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3848903,258366,2013-04-11 05:28:05,5,219,,,219,127152,2,4.5,1,2.48,0.0058,4.79,22,104.0,0,17603,3,72,3,0,1,1,,161.22,1,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
4889491,328203,2013-06-26 23:21:18,19,158,,,32,54239,3,3.5,0,3.95,0.2648,0.0,8,290.56,1,14405,3,5,4,0,2,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
213188,14332,2013-05-18 15:50:48,31,219,,,219,101335,3,4.0,0,5.16,0.7813,5.2,24,259.0,0,25556,4,138,2,0,1,1,,700.73,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1209802,80907,2013-02-10 04:14:20,15,55,,,73,43136,2,4.0,0,4.7,0.2139,4.71,34,132.74,0,825,4,11,2,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,1,358.19,1
2292712,153943,2013-03-19 12:00:26,5,219,,,219,100372,3,3.5,1,0.0,0.0138,5.31,27,113.0,0,5903,2,112,2,0,1,0,,764.6,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4213187,282721,2013-05-30 18:38:33,5,219,,,219,75795,4,4.5,1,3.43,0.0819,5.38,37,143.0,0,13870,3,20,2,2,1,0,,362.22,0,,,,1.0,0.0,11.0,,,,,,,1.0,0.0,11.0,,,,,,,1.0,0.0,11.0,0,,0
4904188,329189,2013-02-02 20:11:51,5,219,,,219,15390,5,4.5,1,5.18,0.16,5.82,3,199.0,1,9402,2,55,2,0,1,1,,416.58,0,,,,1.0,0.0,27.0,0.0,0.0,27.0,,,,0.0,1.0,33.0,,,,,,,0.0,0.0,33.0,0,,0
731639,48933,2013-02-11 19:54:46,5,219,,,219,123264,3,3.5,0,4.91,0.4317,5.22,21,499.0,0,4045,3,60,2,0,1,1,,461.38,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2893433,194348,2013-03-18 09:15:45,5,219,,,219,108184,3,3.5,1,2.48,0.0039,4.09,28,65.0,0,7473,1,3,3,0,1,1,,379.79,0,,,,-1.0,0.0,15.0,-1.0,0.0,15.0,,,,0.0,0.0,,,,,,,,-1.0,0.0,15.0,0,,0
4774944,320347,2013-01-18 11:24:38,18,129,,,55,27333,4,4.0,1,0.0,,4.92,26,155.81,0,9250,2,21,2,0,1,1,,584.02,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
472139,31613,2012-11-11 20:35:19,5,219,2.25,80.5,219,99844,2,4.0,1,4.34,0.2348,5.19,19,94.0,0,570,2,24,2,0,1,0,,1050.7,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,1,218.7,1
1810290,121624,2013-04-11 00:24:11,18,129,,,70,103222,3,0.0,0,2.48,0.059000000000000004,4.89,1,36.69,0,19159,3,59,1,1,2,0,,,0,,,,,,,,,,,,,1.0,0.0,7.0,,,,,,,,,,0,,0
2221458,149161,2013-03-15 04:05:13,24,216,,,205,5947,3,3.5,0,3.53,0.0269,5.07,29,170.01,0,28317,7,6,1,0,1,0,,,0,,,,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
1621903,108980,2013-04-17 17:28:46,5,219,,,219,131607,4,3.5,0,1.61,0.0573,4.86,7,202.0,0,3582,3,37,2,0,1,1,,999.68,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,1,676.82,1
4021079,269808,2013-03-20 19:53:56,15,55,,,55,3223,3,3.0,0,5.06,0.4436,5.04,4,113.24,0,5450,1,1,2,0,1,1,,,0,,,,,,,,1.0,,,,,0.0,0.0,,,,,,,,,1.0,,0,,0
3331464,223698,2013-06-27 21:33:35,5,219,,,219,32740,3,4.5,1,1.95,,0.0,19,109.0,0,22514,1,1,1,0,1,1,,24.98,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
1881895,126338,2013-02-07 17:46:57,5,219,,,219,122342,3,4.0,1,1.1,,4.74,27,145.0,0,27717,2,22,2,0,1,1,,1183.33,0,,,,-1.0,0.0,6.0,-1.0,0.0,6.0,,,,-1.0,0.0,10.0,,,,,,,-1.0,0.0,10.0,0,,0
3796556,254946,2013-02-08 08:37:14,5,117,,,219,134786,5,4.5,0,4.48,0.1606,5.99,6,339.0,1,18933,2,4,2,1,1,0,,,0,,,,0.0,0.0,,0.0,0.0,5.0,,,,0.0,0.0,89.0,,,,,,,,,,0,,0
4952490,332393,2013-03-01 19:15:30,5,219,,,219,128348,2,4.0,1,0.69,0.0049,4.56,14,67.0,1,7434,3,17,1,0,1,0,,79.0,0,,,,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,5.0,,,,,,,0.0,0.0,,0,,0
3349272,224950,2013-03-02 16:07:25,5,219,,,219,58675,3,4.5,1,1.1,0.0056,4.82,35,94.0,0,17659,3,113,2,1,1,0,,1652.74,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4774816,320340,2013-05-01 09:30:01,14,100,,,219,37346,4,4.0,0,5.77,0.127,5.81,7,279.68,1,4562,6,42,2,0,1,0,,2027.0,1,0.0,0.0,15.0,1.0,0.0,2.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
2332169,156637,2012-12-05 16:47:45,5,219,,,219,21027,3,5.0,1,2.08,0.0365,4.93,37,89.0,1,6783,1,5,2,0,1,0,,105.64,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
4802366,322256,2013-05-28 12:52:16,5,219,,,219,126427,3,4.5,1,1.79,0.0014,4.75,7,110.0,0,13104,1,36,1,1,2,0,,368.71,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2605245,174877,2013-05-24 13:18:06,5,219,,,219,52092,3,4.5,1,0.0,0.0004,4.94,9,110.0,0,7434,1,8,2,0,1,1,,86.61,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
511987,34220,2013-04-22 19:17:18,19,158,,,158,4083,3,3.5,0,3.78,,4.74,20,77.0,0,14004,1,8,2,1,1,0,-9.3924,,1,,,,,,,,,,1.0,0.0,27.0,1.0,0.0,19.0,,,,,,,,,,0,,0
3552388,238542,2013-03-21 20:34:22,32,220,,,219,86892,2,3.0,0,3.14,0.0601,4.71,16,103.36,0,20874,2,61,2,0,1,0,-31.7525,,0,,,,1.0,0.0,25.0,1.0,0.0,25.0,,,,0.0,0.0,,,,,,,,,,,0,,0
4233907,284152,2013-03-29 09:38:47,5,219,,,219,106930,3,4.5,1,1.1,,5.01,9,189.0,0,1515,1,0,2,0,1,1,,3.07,0,,,,0.0,0.0,7.0,0.0,0.0,7.0,,,,0.0,0.0,,,,,,,,0.0,0.0,7.0,0,,0
4447640,298464,2013-04-19 11:27:49,32,220,,,220,15491,4,3.5,0,5.17,0.4826,4.76,9,86.32,0,10757,2,34,2,0,1,1,-16.1932,443.53,1,,,,0.0,0.0,,,1.0,,,,,-1.0,0.0,6.0,,,,,,,,,,0,,0
1228043,82156,2012-12-18 16:18:46,5,219,,,219,57023,4,4.5,1,3.37,0.0598,5.47,6,377.0,1,4335,2,79,2,0,1,1,,84.23,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
4319657,289795,2012-11-09 13:25:35,5,219,,,219,42008,3,4.0,0,2.3,0.1024,4.54,1,75.0,0,19618,2,2,1,0,1,0,,190.63,0,,,,0.0,0.0,5.0,1.0,0.0,5.0,,,,0.0,0.0,3.0,,,,,,,-1.0,0.0,4.0,0,,0
2356050,158192,2013-03-10 12:18:51,5,219,,,219,118645,3,5.0,1,0.69,0.0259,5.07,9,124.0,0,2928,3,1,2,0,1,0,,260.17,0,,,,,,,,,,,,,,,,,,,,,,,-1.0,,0,,0
3857602,258919,2013-06-22 19:26:55,14,100,,,219,20592,3,3.5,0,5.77,0.1877,0.0,34,189.35,1,4562,4,24,2,1,1,0,,342.01,1,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,0,,0
4732922,317532,2013-03-07 18:25:11,5,219,,,219,28495,4,4.0,1,2.94,,5.15,6,97.0,1,8081,2,1,1,3,1,1,,65.59,0,,,,0.0,0.0,,0.0,1.0,,,,,0.0,0.0,14.0,,,,,,,0.0,0.0,,0,,0
3667167,246244,2013-04-16 16:01:28,5,219,3.5,127.09,219,129914,4,4.5,0,5.18,,5.75,18,249.0,0,13430,1,126,2,0,1,0,,0.25,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
845857,56504,2013-03-27 14:08:41,16,31,,,219,92653,3,4.5,1,1.61,,5.02,13,103.51,0,14065,3,121,2,0,1,1,,5875.53,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2471779,165996,2013-02-03 04:40:29,24,216,,,32,16371,3,5.0,0,0.0,,5.25,10,107.92,0,6311,1,2,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1463363,98144,2013-03-08 21:52:41,5,219,,,219,82404,4,4.5,1,3.3,,5.54,9,449.0,0,1262,1,3,2,0,1,0,,16.8,0,,,,0.0,0.0,,-1.0,0.0,11.0,,,,0.0,0.0,6.0,,,,,,,0.0,0.0,,0,,0
2484269,166840,2012-11-21 10:02:09,5,219,,,219,139845,3,4.5,1,2.4,,4.76,15,129.0,0,1414,1,7,2,0,2,0,,270.26,1,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
1603021,107738,2013-02-01 12:24:40,14,100,,,100,5700,4,4.5,1,2.08,0.0088,5.47,9,219.77,1,982,5,29,2,0,1,0,,2065.79,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,10.0,,,,,,,0.0,0.0,,0,,0
3103956,208435,2013-05-30 10:30:59,5,219,,,219,39284,5,4.5,1,4.84,0.0067,6.21,18,437.0,0,4562,2,0,1,0,8,1,,2440.33,1,1.0,0.0,15.0,0.0,0.0,4.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
2033406,136483,2013-01-15 11:42:41,5,2,,,219,73383,5,4.5,1,2.89,0.0599,5.86,6,444.0,0,21061,3,25,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4329058,290416,2013-04-02 05:04:07,14,100,,,219,60715,3,4.5,1,1.61,0.1302,5.01,7,610.96,0,22918,8,11,1,0,1,0,,1015.61,0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,0,,0
4802057,322237,2012-11-16 10:36:34,22,92,,,220,99940,4,3.0,0,5.02,0.107,4.91,21,147.0,0,20905,1,4,1,0,1,0,,,0,,,,0.0,0.0,51.0,0.0,0.0,29.0,,,,0.0,0.0,51.0,,,,,,,,,,0,,0
1632592,109667,2013-02-12 07:15:20,14,100,,,100,3724,3,3.5,1,4.22,0.1163,5.19,9,108.75,0,21871,2,24,2,0,1,1,,218.48,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
3284791,220557,2013-05-13 07:21:02,5,219,,,219,409,3,4.0,1,1.1,0.1029,4.94,4,154.0,0,24009,2,1,2,0,1,0,,674.6,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3095479,207835,2013-04-27 18:04:24,18,129,,,99,125463,3,4.5,0,2.48,0.0378,5.07,6,96.42,0,3544,1,53,2,0,1,0,,291.02,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,1,,0
1413649,94789,2013-01-29 10:05:07,7,100,,,220,86494,5,4.5,1,3.76,0.1965,5.4,8,218.8,0,19645,2,21,2,0,1,0,,10344.45,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2183054,146577,2013-04-10 19:54:45,5,219,,,219,5365,2,3.0,1,1.61,0.0473,3.88,25,57.0,0,3591,2,45,2,0,1,1,,46.92,0,,,,,,,,,,,,,,1.0,,,,,,,,0.0,0.0,,0,,0
1588498,106709,2013-01-29 17:08:17,16,31,,,99,111797,5,4.5,1,5.81,0.2295,6.21,35,458.72,0,16696,2,3,2,0,1,1,,552.66,1,0.0,0.0,,,,,,1.0,,,,,0.0,0.0,,1.0,0.0,7.0,0.0,0.0,,0.0,0.0,,0,,0
1118562,74661,2013-04-01 22:25:50,5,219,,,219,80742,2,4.0,1,3.83,,4.45,7,50.0,0,22567,1,54,2,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,40.0,,,,,,,0.0,0.0,,0,,0
3975849,266863,2013-04-24 08:34:52,5,219,,,219,36427,4,3.5,0,5.8,,5.59,25,261.0,1,1140,6,106,1,0,1,0,,884.89,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
104050,6972,2013-01-14 06:19:14,5,219,,,215,67883,2,3.0,0,5.7,,4.87,9,67.0,0,5258,3,85,2,0,1,0,,3804.88,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3605148,242167,2013-03-06 19:35:32,5,219,,,219,101075,3,5.0,1,1.39,0.0,4.71,24,149.0,0,7434,1,47,1,2,1,0,,83.56,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
2614993,175528,2013-06-09 12:20:43,14,100,,,99,25536,4,4.0,0,3.3,0.1405,0.0,6,74.53,0,11673,1,41,2,0,1,1,,3355.59,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0
3970239,266497,2013-01-11 14:06:23,18,129,,,99,29679,3,4.0,1,1.1,0.2959,4.97,1,193.46,0,19501,1,18,1,0,1,0,,394.78,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,1,205.68,1
3013852,202356,2013-04-03 08:06:24,5,219,,,219,69036,2,4.0,1,3.0,0.2874,4.34,7,89.0,0,20327,2,44,1,0,1,1,,100.64,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4858510,326057,2013-04-09 07:45:23,5,219,,,219,102491,2,3.5,1,0.69,0.0146,4.71,12,59.0,0,26392,2,56,2,3,1,0,,1444.57,1,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
1853507,124450,2013-01-16 12:53:08,5,219,,,219,37818,4,3.5,1,3.95,0.1289,5.16,30,86.0,1,16608,3,15,2,0,1,1,,2239.15,0,,,,0.0,0.0,8.0,0.0,0.0,8.0,,,,-1.0,0.0,8.0,,,,,,,-1.0,0.0,10.0,0,,0
1447757,97062,2013-03-15 10:41:33,5,219,,,219,80443,3,4.5,1,1.79,0.0004,4.91,21,186.0,0,16570,1,6,2,0,1,1,,988.34,1,,,,0.0,1.0,,0.0,0.0,,,,,1.0,0.0,7.0,,,,,,,-1.0,0.0,3.0,0,,0
2516176,168957,2013-05-11 09:08:34,15,55,,,219,63197,2,4.0,1,1.39,0.0121,5.11,13,78.33,0,26392,9,22,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
738853,49441,2013-05-02 21:45:44,5,219,,,219,38444,3,4.0,1,1.61,,5.42,26,329.0,0,14683,2,38,4,1,1,0,,97.28,1,,,,0.0,0.0,,0.0,0.0,4.0,,,,,,,,,,,,,0.0,0.0,4.0,0,,0
1863319,125059,2013-05-06 17:13:24,18,129,,,117,106095,4,4.5,0,4.6,0.3057,4.95,15,116.37,1,25313,3,125,3,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
